,종목코드,현재가,종목명,배당률,영업이익,부채비율,ROA,per,psr,pcr,pbr,perRanK,psrRanK,pcrRanK,pbrRanK,totalRank
13,A088130,7950,동아엘텍,1.8799999952316284,41648000000.0,38.599998474121094,11.1899995803833,7.916221204379562,0.3375222892077779,2.5118483412322274,0.5385084332452753,19,10,12,24,65
14,A101330,4775,모베이스,2.0899999141693115,49020000000.0,33.0,9.779999732971191,8.868244007751938,0.26157217200766913,2.9750778816199377,0.48096293311845284,24,6,18,20,68
15,A015230,29150,대창단조,2.390000104904175,40888000000.0,26.290000915527344,7.110000133514404,5.4182156133829,0.263376642151105,4.185812751292361,0.4714234886955397,9,7,38,17,71
16,A016590,69300,신대양제지,1.0800000429153442,197030000000.0,47.439998626708984,24.790000915527344,5.385996,0.41551744813526803,2.0561357702349867,0.7103029806076012,8,22,3,39,72
17,A013120,4380,동원개발,4.21999979019165,231036200000.0,24.799999237060547,18.790000915527344,6.541875326896824,0.6087560806115357,2.446927374301676,0.5392096516065493,14,32,11,25,82
18,A049070,13100,인탑스,1.5199999809265137,118799400000.0,37.349998474121094,5.760000228881836,7.207241787416435,0.2604788037858904,4.334877564526804,0.5305362060586425,17,5,40,23,85
19,A093050,20650,LF,2.4200000762939453,210888600000.0,39.58000183105469,7.349999904632568,10.879975494170855,0.34282393957001744,3.2581255916692964,0.5031308627536973,38,11,22,21,92
20,A067830,3490,세이브존I&C,1.4299999475479126,66446800000.0,32.470001220703125,6.170000076293945,8.191280084067253,0.8526752992914732,3.6468129571577848,0.32552933495009795,20,46,26,5,97
21,A161000,7780,애경유화,4.489999771118164,85530400000.0,45.779998779296875,16.360000610351562,11.074782299626799,0.24109079640533002,3.8764324862979573,0.7057329462989841,40,2,29,38,109
22,A017480,4305,삼현철강,3.4800000190734863,21926000000.0,15.34000015258789,5.070000171661377,11.715934393414212,0.289606458123108,4.370558375634518,0.4581249334894115,45,9,41,16,111
23,A004490,41350,세방전지,1.2000000476837158,213290200000.0,29.059999465942383,10.319999694824219,10.313741559621587,0.49923334178468376,3.520347352290141,0.5650064904010385,34,27,25,28,114
24,A016090,2420,대현,3.299999952316284,39968400000.0,39.5,8.34000015258789,10.18855202509983,0.36739031425535146,4.448529411764706,0.562006502554575,32,13,43,27,115
25,A030530,4235,원익홀딩스,0.0,116869000000.0,34.70000076293945,10.829999923706055,10.635761649650464,0.7743646004754068,3.7880143112701252,0.4285136092279672,36,40,28,12,116
26,A224110,8140,에이텍티앤,1.2200000286102295,15709200000.0,31.8700008392334,7.210000038146973,10.514658925979681,0.36746117732033223,2.8793774319066148,0.9075705206823503,35,14,17,52,118
27,A042420,13950,네오위즈홀딩스,2.359999895095825,60724000000.0,14.390000343322754,6.599999904632568,7.73174472465582,0.505727958236659,9.052563270603505,0.386298183429331,18,29,70,8,125
28,A039010,8280,현대통신,3.619999885559082,29054800000.0,47.900001525878906,25.229999542236328,9.340177870782108,0.5968427881496432,3.2230439859867652,0.8940719144800777,25,31,21,50,127
29,A053210,9400,스카이라이프,3.7200000286102295,145027000000.0,22.489999771118164,8.329999923706055,11.77850073103629,0.644718792866941,2.5296017222820235,0.6671398154719659,46,36,13,35,130
30,A000850,39750,화천기공,3.140000104904175,27652600000.0,33.86000061035156,4.480000019073486,12.01731482753882,0.4119170984455959,6.416464891041162,0.29378506019822176,49,21,60,2,132
31,A014440,3470,영보화학,2.880000114440918,20474400000.0,22.690000534057617,4.070000171661377,12.880475129918336,0.49692109408563656,4.165666266506602,0.4788849020149048,54,26,37,18,135
32,A017890,8280,한국알콜,0.6000000238418579,72040400000.0,28.0,10.479999542236328,9.436422238632767,0.6715328467153284,4.3949044585987265,0.5701301384011568,26,38,42,29,135
33,A007540,45200,샘표,0.4399999976158142,57744800000.0,37.709999084472656,8.819999694824219,8.553972097920505,0.4684763118891411,4.846665236971907,0.8235701401162473,22,25,45,43,135
34,A006740,3030,영풍제지,1.3200000524520874,20504800000.0,25.020000457763672,13.720000267028809,12.46590066716086,0.6308557151780138,3.0,0.5853941267387944,52,33,20,31,136
35,A053610,17900,프로텍,1.559999942779541,137415600000.0,19.68000030517578,16.670000076293945,5.444942204524086,0.8374660802844578,4.274116523400191,0.9156947002250869,10,45,39,53,147
36,A900310,1985,컬러레이,0.0,61263600000.0,6.409999847412109,21.940000534057617,6.648678823967249,2.186123348017621,3.2918739635157546,0.715057636887608,15,71,23,40,149
37,A007590,6730,동방아그로,3.7100000381469727,63935000000.0,39.650001525878906,4.690000057220459,5.4470308,0.7760608856088561,6.902564102564103,0.642175572519084,11,41,63,34,149
38,A037710,171000,광주신세계,1.75,94722600000.0,12.170000076293945,7.519999980926514,10.976050066193284,1.9048467767987434,3.9565016196205463,0.42865307677652886,39,68,31,13,151
39,A005930,49200,삼성전자,2.869999885559082,48755318600000.0,36.970001220703125,19.6299991607666,0.0228920756702839,1.4806789454676779,4.096927304521609,1.3373562749734975,0,63,34,61,158
40,A069510,11750,에스텍,4.25,36088600000.0,40.43000030517578,15.149999618530273,13.49820996104033,0.3847287253200616,4.154879773691655,0.8769311142622583,60,16,36,47,159
41,A069960,79000,현대백화점,1.1299999952316284,477990600000.0,44.720001220703125,5.909999847412109,14.697805329644558,0.9141508233143174,3.64929785661493,0.44265142600997365,70,51,27,14,162
42,A046110,5070,한일네트웍스,3.940000057220459,17248200000.0,33.18000030517578,8.520000457763672,13.352705637805684,0.5052820410603946,3.9,0.8659265584970111,58,28,30,46,162
43,A049430,8030,코메론,1.7400000095367432,23408000000.0,11.0,9.880000114440918,11.794714285714285,1.0620288321650575,4.0823589222165735,0.5413969795037756,47,56,33,26,162
44,A010240,5000,흥국,2.5,20729000000.0,43.27000045776367,14.229999542236328,11.294863428047663,0.5585968048262764,4.098360655737705,0.9574875526618154,41,30,35,56,162
45,A002170,61800,삼양통상,1.2100000381469727,72591400000.0,11.850000381469727,8.960000038146973,9.705281892896403,0.9743484635880618,4.933737825323328,0.6050341188334002,29,53,48,32,162
46,A036190,30200,금화피에스시,4.300000190734863,72192400000.0,18.93000030517578,19.690000534057617,9.537846089062006,0.8539275009896511,4.92498369210698,0.7907622214657903,27,47,47,42,163
47,A019590,1160,엠벤처투자,4.239999771118164,27614600000.0,26.84000015258789,8.479999542236328,9.600237897344158,4.58498023715415,-13.975903614457831,1.9627749576988156,28,74,0,70,172
48,A084110,29700,휴온스글로벌,1.600000023841858,122477800000.0,24.920000076293945,8.220000267028809,10.063741472495424,0.7891380593049209,5.8087228632896535,0.8868848542761586,31,43,57,49,180
49,A290740,10850,액트로,1.8700000047683716,36164600000.0,41.2599983215332,30.3799991607666,11.416624918566775,1.0321537290715372,3.486503856041131,1.5155748009498533,43,54,24,64,185
50,A102710,20700,이엔에프테크놀로,0.47999998927116394,98385800000.0,38.560001373291016,14.050000190734863,11.37523483836082,0.6430968062632036,5.524419535628502,1.2135068589518114,42,34,51,60,187
51,A109860,11700,동일금속,1.9600000381469727,26999000000.0,18.5,8.930000305175781,11.527093596059114,0.8751589498092602,6.341463414634147,0.6953937592867756,44,48,59,37,188
52,A004000,47300,롯데정밀화학,3.5899999141693115,341509800000.0,23.3799991607666,16.719999313354492,13.578796274660347,0.9124932479357976,4.063923017441361,0.8621161031623075,62,50,32,45,189
53,A134380,40900,미원화학,2.440000057220459,27447400000.0,8.859999656677246,8.510000228881836,12.400259393603767,0.6436687545245664,5.606579849211789,0.9495728083209509,51,35,53,54,193
54,A151860,3315,KG ETS,3.009999990463257,34260800000.0,44.150001525878906,9.079999923706055,13.236468500443655,0.9545061906133027,4.875,0.7615437629221227,56,52,46,41,195
55,A001630,97100,종근당홀딩스,1.3300000429153442,181073800000.0,29.90999984741211,6.550000190734863,10.208757488824999,0.7805340750148712,7.624057788944723,1.0942571222502704,33,42,66,58,199
56,A003780,3340,진양산업,2.990000009536743,15477400000.0,43.13999938964844,6.929999828338623,10.660446845077338,0.707777071413435,8.954423592493297,1.1517241379310346,37,39,69,59,204
57,A002290,3200,삼일기업공사,3.119999885559082,11164400000.0,8.819999694824219,5.570000171661377,13.50578624914908,0.6479044340959709,11.594202898550725,0.6830309498399146,61,37,73,36,207
58,A900250,2355,크리스탈신소재,2.700000047683716,44068600000.0,17.229999542236328,11.079999923706055,13.764850518237475,2.0767195767195767,4.719438877755511,0.6256641870350691,63,70,44,33,210
59,A079940,8080,가비아,0.3700000047683716,34466000000.0,32.61000061035156,12.579999923706055,12.058249914002205,0.8195557358758495,5.8004307250538405,1.6472986748216105,50,44,56,67,217
60,A241790,10400,오션브릿지,3.8399999141693115,29526000000.0,48.31999969482422,29.43000030517578,12.747578481338481,1.0603588907014683,5.179282868525896,1.7771701982228298,53,55,49,68,225
61,A039340,4910,한국경제TV,2.0299999713897705,32132800000.0,17.950000762939453,14.15999984741211,13.355014191106907,1.357478573403373,6.286811779769526,0.9767256813208673,59,60,58,57,234
62,A028150,159700,GS홈쇼핑,4.380000114440918,270856400000.0,27.90999984741211,12.460000038146973,14.703432335362946,0.8995308020299994,6.594813346547737,0.9518587172258415,71,49,62,55,237
63,A024090,12700,디씨엠,1.9600000381469727,42442200000.0,15.369999885559082,4.289999961853027,13.303787268331991,1.0713683144929982,10.530679933665008,0.8975265017667845,57,57,72,51,237
64,A005500,27000,삼진제약,2.9600000381469727,109098000000.0,21.889999389648438,12.800000190734863,13.072100313479623,1.4909713402175713,5.244755244755245,1.9125876602677623,55,64,50,69,238
65,A003800,34400,에이스침대,2.9000000953674316,99712000000.0,10.539999961853027,6.960000038146973,14.538719512195122,1.5652727851845112,7.635960044395117,0.8502854882962158,68,65,67,44,244
66,A122310,17900,제노레이,1.6699999570846558,21386400000.0,29.950000762939453,27.350000381469727,14.55808144989339,1.4656513551134038,5.531520395550062,1.605957294096537,69,62,52,66,249
67,A036810,7120,에프에스티,1.1200000047683716,36780200000.0,48.5,19.360000610351562,14.88426032441368,1.1001236093943139,5.769854132901134,1.3761113258600697,74,58,55,63,250
68,A115310,22350,인포바인,4.25,19433200000.0,4.340000152587891,12.720000267028809,13.954035011732499,3.616504854368932,8.253323485967504,0.8799212598425197,64,73,68,48,253
69,A036830,73000,솔브레인,1.0199999809265137,337706000000.0,37.11000061035156,14.529999732971191,14.291366974232025,1.256281407035176,7.2284384592533915,1.5930864413067674,66,59,64,65,254
70,A084370,14350,유진테크,1.600000023841858,84253600000.0,15.529999732971191,8.270000457763672,14.8315534322569,1.6411253430924062,5.638506876227898,1.3488109784754205,73,66,54,62,255
71,A033290,5980,코웰패션,0.6600000262260437,144985200000.0,46.81999969482422,26.799999237060547,14.184394803166116,1.4603174603174602,7.456359102244389,2.374900714853058,65,61,65,72,263
72,A034950,62800,한국기업평가,3.75,90835200000.0,27.399999618530273,18.510000228881836,11.928726539491299,3.1865232392936877,18.224027858386535,2.8001961920898917,48,72,74,74,268
73,A284740,40600,쿠쿠홈시스,1.3700000047683716,233468200000.0,34.970001220703125,9.510000228881836,14.826992594280506,1.7042354027620368,6.512672441450112,2.2726000559753707,72,67,61,71,271
74,A130580,8100,나이스디앤비,1.850000023841858,32638200000.0,25.360000610351562,22.209999084472656,14.52322738386308,1.975609756097561,9.938650306748466,2.393617021276596,67,69,71,73,280
