,종목코드,현재가,종목명,배당률,영업이익,부채비율,ROA,per,psr,pcr,pbr,perRanK,psrRanK,pcrRanK,pbrRanK,totalRank
10,A016590,59500,신대양제지,1.2599999904632568,278836400000.0,47.439998626708984,24.790000915527344,3.267628294584208,0.36501947793012485,1.765369095656302,0.5885087485040009,6,21,3,44,74
11,A900290,2320,GRT,0.0,76619400000.0,14.34000015258789,15.9399995803833,7.752318603382433,0.41025641025641024,1.7352281226626776,0.31855004805711934,39,29,2,6,76
12,A006650,117500,대한유화,3.4000000953674316,387672200000.0,16.6299991607666,16.219999313354492,7.486350581754379,0.35506534713303617,1.8853392808433485,0.43166789125642907,38,19,5,18,80
13,A058860,2300,KTis,3.4700000286102295,40766400000.0,43.060001373291016,4.920000076293945,7.461278896346011,0.17393934810557363,2.6651216685979144,0.4750103263114416,37,2,16,25,80
14,A005430,45200,한국공항,2.2100000381469727,64824200000.0,33.0,5.929999828338623,8.3896621138402,0.26934261333841825,2.5146036161335186,0.4332697487610594,48,10,13,19,90
15,A049070,12900,인탑스,1.5499999523162842,190478800000.0,37.349998474121094,5.760000228881836,4.4264453576986,0.24193548387096775,4.268696227663799,0.5118032136480857,10,5,43,32,90
16,A015230,28850,대창단조,2.4200000762939453,57642200000.0,26.290000915527344,7.110000133514404,5.434167285252818,0.27416136082866105,4.142734060884549,0.4537090914809631,18,12,41,22,93
17,A013120,4085,동원개발,4.519999980926514,294549400000.0,24.799999237060547,18.790000915527344,4.785662901706811,0.5789399092970522,2.282122905027933,0.49389432958529805,14,44,10,29,97
18,A088130,8120,동아엘텍,1.840000033378601,50616000000.0,38.599998474121094,11.1899995803833,6.652933021021021,0.4232032105071142,2.565560821484992,0.5439807061030347,28,32,14,36,110
19,A093050,18500,LF,2.700000047683716,228364800000.0,39.58000183105469,7.349999904632568,9.001264643237487,0.29890294540578094,2.9189018617860523,0.449946492849499,58,15,19,20,112
20,A004490,37300,세방전지,1.340000033378601,322270400000.0,29.059999465942383,10.319999694824219,6.157437977549288,0.44544759721027993,3.1755491231057382,0.4998659876708657,24,36,24,30,114
21,A067830,3260,세이브존I&C,1.5299999713897705,82653800000.0,32.470001220703125,6.170000076293945,6.151134094984139,0.8246901087781432,3.406478578892372,0.30176802739979636,23,66,25,3,117
22,A029460,18650,케이씨,1.1699999570846558,181883200000.0,37.9900016784668,67.41000366210938,5.28127445679425,0.49418373565807255,3.77606802996558,0.6091785072676792,16,38,30,46,130
23,A161000,8200,애경유화,4.260000228881836,155119800000.0,45.779998779296875,16.360000610351562,6.436099066656868,0.2637504020585397,4.08570004982561,0.705073086844368,26,8,39,57,130
24,A017890,7520,한국알콜,0.6600000262260437,96694800000.0,28.0,10.479999542236328,6.385102381513794,0.5804260574251312,3.991507430997877,0.5044609914805125,25,46,36,31,138
25,A001130,147500,대한제분,1.690000057220459,85777400000.0,22.790000915527344,7.050000190734863,11.043060293270722,0.26977841589772195,3.9247512106859666,0.32748958694126945,88,11,35,9,143
26,A007540,40750,샘표,0.49000000953674316,96455400000.0,37.709999084472656,8.819999694824219,4.616824252452429,0.4196488337366768,4.369504610765602,0.7312433829203079,12,31,46,59,148
27,A053210,8720,스카이라이프,4.010000228881836,192983000000.0,22.489999771118164,8.329999923706055,8.211234488923894,0.591707945986293,2.3466092572658774,0.6099608282036934,46,47,11,47,151
28,A011500,4255,한농화성,2.819999933242798,30814200000.0,44.540000915527344,5.320000171661377,8.20515645702306,0.3255297987912172,4.791666666666667,0.5690024070607114,45,17,53,40,155
29,A017480,3960,삼현철강,3.7799999713897705,20463000000.0,15.34000015258789,5.070000171661377,11.547529136490251,0.264440734557596,4.020304568527918,0.4219948849104859,99,9,38,17,163
30,A069510,11650,에스텍,4.289999961853027,65287800000.0,40.43000030517578,15.149999618530273,7.397794074850125,0.3721450247564287,4.11951909476662,0.817027842064661,36,23,40,68,167
31,A010240,4425,흥국,2.819999933242798,29168800000.0,43.27000045776367,14.229999542236328,7.103690698280355,0.5050793288437393,3.627049180327869,0.8244829513694801,31,39,29,70,169
32,A016090,2495,대현,3.200000047683716,45467000000.0,39.5,8.34000015258789,9.233962678646051,0.3733912002394493,4.586397058823529,0.5764787430683919,61,24,48,42,175
33,A161390,33550,한국타이어앤테크,1.340000033378601,1621539800000.0,44.27000045776367,7.960000038146973,9.73940482176879,0.5985513451794762,3.0422560754443237,0.5772241625518297,68,48,20,43,179
34,A053610,16100,프로텍,1.7400000095367432,154462400000.0,19.68000030517578,16.670000076293945,4.356917929541429,0.8577517314864145,3.8443170964660935,0.8252178370066633,9,70,33,71,183
35,A900250,1755,크리스탈신소재,3.619999885559082,76733400000.0,17.229999542236328,11.079999923706055,5.891183096122418,1.5064377682403434,3.5170340681362724,0.453254132231405,20,116,27,21,184
36,A000850,40000,화천기공,3.119999885559082,34238000000.0,33.86000061035156,4.480000019073486,9.766925638179801,0.40782202646764953,6.45682001614205,0.29311115507778435,70,28,84,2,184
37,A046110,4435,한일네트웍스,4.5,22511200000.0,33.18000030517578,8.520000457763672,8.949526796927751,0.4388047887602652,3.4115384615384614,0.805338659887416,57,35,26,67,185
38,A002170,59900,삼양통상,1.25,127098600000.0,11.850000381469727,8.960000038146973,5.372679164050587,0.9283367429173641,4.782053329075523,0.5657187650519914,17,78,52,38,185
39,A039010,8020,현대통신,3.740000009536743,32668600000.0,47.900001525878906,25.229999542236328,8.04612073979295,0.6349960411718132,3.1218372907746206,0.8554666666666667,44,50,22,74,190
40,A950180,16000,SNK,0.0,179223200000.0,5.730000019073486,15.59000015258789,7.145042829276567,0.0,6.042296072507553,0.9450121079676334,32,0,76,82,190
41,A042420,14100,네오위즈홀딩스,2.3399999141693115,78682800000.0,14.390000343322754,6.599999904632568,6.031189539263981,0.4882440527719104,9.149902660609994,0.38268421766861177,22,37,122,13,194
42,A014440,3485,영보화학,2.859999895095825,23594200000.0,22.690000534057617,4.070000171661377,11.225640199710098,0.5247703659087487,4.183673469387755,0.47910365686004946,94,41,42,27,204
43,A037710,164000,광주신세계,1.8200000524520874,143104200000.0,12.170000076293945,7.519999980926514,6.967789904139781,1.753448091521437,3.7945395650161964,0.4038255079829408,30,129,31,15,205
44,A049430,8550,코메론,1.6299999952316284,40622000000.0,11.0,9.880000114440918,7.236707202993451,1.136816912644595,4.3467208947636,0.5551227113361901,33,92,44,37,206
45,A069960,83100,현대백화점,1.0800000429153442,709273800000.0,44.720001220703125,5.909999847412109,10.419139715833293,0.9183944122717829,3.8386917960088693,0.4634406143516014,78,77,32,24,211
46,A900310,1860,컬러레이,0.0,90706000000.0,6.409999847412109,21.940000534057617,4.207792207792208,2.0021528525296017,3.084577114427861,0.6376414124100103,8,135,21,49,213
47,A004000,45150,롯데정밀화학,3.759999990463257,536913400000.0,23.3799991607666,16.719999313354492,8.244357469938356,0.8840633627694778,3.879199243921299,0.7955666760642797,47,74,34,66,221
48,A049520,5190,유아이엘,7.699999809265137,35347600000.0,31.100000381469727,5.489999771118164,12.154785835304235,0.26347852573865366,4.84593837535014,0.6502944493171282,107,7,56,51,221
49,A030530,5460,원익홀딩스,0.0,185105600000.0,34.70000076293945,10.829999923706055,8.657402206027262,0.9545454545454546,4.883720930232558,0.5361351139041634,53,80,59,35,227
50,A264660,8840,씨앤지하이테크,1.1299999952316284,47488600000.0,14.229999542236328,24.079999923706055,5.945782443786508,0.5741005325366931,5.227675931401538,1.1272634532007142,21,43,65,98,227
51,A083450,10200,GST,0.9800000190734863,55487600000.0,22.399999618530273,12.420000076293945,6.508765853992604,0.6456104816760554,4.937076476282672,1.0165437512457645,27,52,60,90,229
52,A088910,3570,동우팜투테이블,1.399999976158142,23917200000.0,16.920000076293945,10.069999694824219,14.651953841754052,0.342774843975036,4.672774869109948,0.4828892195319897,146,18,50,28,242
53,A036190,29500,금화피에스시,4.400000095367432,78101400000.0,18.93000030517578,19.690000534057617,8.61188147715662,0.8735305439578337,4.810828440965428,0.7631020746029282,52,72,54,64,242
54,A151860,3320,KG ETS,3.009999990463257,53599000000.0,44.150001525878906,9.079999923706055,8.473590925203828,0.8825093035619351,4.882352941176471,0.7547169811320755,50,73,58,62,243
55,A007590,6870,동방아그로,3.630000114440918,48290400000.0,39.650001525878906,4.690000057220459,7.361721277148253,0.7693169092945129,7.046153846153846,0.6730675026942294,35,61,93,54,243
56,A012790,7150,신일제약,1.9500000476837158,22849400000.0,11.789999961853027,6.139999866485596,9.393813404290704,0.9841706813489333,5.021067415730337,0.5677757484316683,63,82,62,39,246
57,A225590,1275,패션플랫폼,0.0,13254400000.0,36.720001220703125,4.869999885559082,9.736757188933487,0.4364943512495721,5.848623853211009,0.9029745042492918,67,34,72,79,252
58,A023000,3020,삼원강재,3.799999952316284,34534400000.0,23.989999771118164,5.96999979019165,13.29225352112676,0.43316121629374643,4.81658692185008,0.5752380952380952,124,33,55,41,253
59,A224110,8970,에이텍티앤,1.1100000143051147,14238600000.0,31.8700008392334,7.210000038146973,12.783506805444356,0.41290738353894313,3.1729748850371418,0.9982194524816381,117,30,23,89,259
60,A064960,42750,S&T모티브,2.799999952316284,242238600000.0,45.06999969482422,7.769999980926514,9.806564450091768,0.5520189042263343,5.559167750325098,0.8936036789297659,72,42,67,78,259
61,A134380,44600,미원화학,2.240000009536743,46785600000.0,8.859999656677246,8.510000228881836,7.9668090318388565,0.6720004821528123,6.113776559287183,0.988650469941479,43,55,77,87,262
62,A109860,12500,동일금속,1.840000033378601,41746800000.0,18.5,8.930000305175781,7.96468232295649,0.9475439660400242,6.775067750677507,0.7197558588126908,42,79,87,58,266
63,A126560,3410,현대에이치씨엔,1.75,131506600000.0,9.300000190734863,5.769999980926514,11.122292956916231,1.2975646879756468,4.411384217335058,0.5210084033613446,91,101,47,33,272
64,A020000,31550,한섬,1.2599999904632568,278369000000.0,22.68000030517578,7.75,10.607828817145588,0.6121934181931077,6.51186790505676,0.7456337295866519,82,49,85,61,277
65,A005440,11850,현대그린푸드,1.7699999809265137,323102600000.0,34.400001525878906,6.099999904632568,13.616828909640468,0.3675216326024253,6.1303673047077085,0.6574202496532594,130,22,78,53,283
66,A110790,18950,크리스에프앤씨,1.4700000286102295,81559400000.0,32.810001373291016,20.690000534057617,10.343770488748078,0.8661669256787641,4.36736575247753,1.069292404920438,76,71,45,94,286
67,A005930,55800,삼성전자,2.5299999713897705,78311308200000.0,36.970001220703125,19.6299991607666,0.016164109684481048,1.6721105151179168,4.646515113664751,1.4840425531914894,0,122,49,117,288
68,A001630,101000,종근당홀딩스,1.2799999713897705,280512200000.0,29.90999984741211,6.550000190734863,6.854549113371896,0.7521820727456879,7.930276381909548,1.1037165743260227,29,60,106,96,291
69,A004360,11500,세방,1.5199999809265137,57889200000.0,21.219999313354492,5.46999979019165,14.5759442693974,0.3883167313861219,8.493353028064993,0.31107143823203226,145,26,115,5,291
70,A084110,35150,휴온스글로벌,1.350000023841858,201301200000.0,24.920000076293945,8.220000267028809,7.246684681164345,0.8977142127442217,6.874633287698025,1.029252437703142,34,76,90,92,292
71,A004590,4180,한국가구,2.75,22123600000.0,35.36000061035156,7.690000057220459,10.769495018893851,0.9759514359094092,6.266866566716642,0.6130830155470812,84,81,80,48,293
72,A079940,8280,가비아,0.36000001430511475,54868200000.0,32.61000061035156,12.579999923706055,7.761996226885518,0.8019370460048426,5.944005743000718,1.6321703134240095,40,63,74,123,300
73,A028150,148600,GS홈쇼핑,4.710000038146973,346370000000.0,27.90999984741211,12.460000038146973,10.698710916072407,0.8141573526188911,6.136438718202841,0.867564979799631,83,65,79,75,302
74,A282690,12350,동아타이어,2.4200000762939453,56430000000.0,8.5,4.880000114440918,11.421059612794613,1.0462555066079295,7.1469907407407405,0.4787935178723734,97,86,96,26,305
75,A004450,45550,삼화왕관,2.9600000381469727,30491200000.0,23.690000534057617,7.210000038146973,12.22980601321037,0.8949271091202012,5.649962788389978,0.6801451374475519,108,75,69,56,308
76,A015710,6550,코콤,2.9700000286102295,38159600000.0,30.540000915527344,12.880000114440918,11.434452798247362,0.7480584741891274,5.476588628762542,0.9900241837968561,98,59,66,88,311
77,A122990,15100,와이솔,1.649999976158142,116105200000.0,42.84000015258789,18.889999389648438,13.922769820645415,0.8108688647835893,3.580744605169552,1.0650303286782339,133,64,28,93,318
78,A192440,51000,슈피겐코리아,2.25,122869200000.0,13.59000015258789,17.700000762939453,9.804988958990537,1.0550923723027907,5.681818181818182,1.0950315626744536,71,87,70,95,323
79,A221980,12300,케이디켐,4.059999942779541,18190600000.0,10.899999618530273,9.829999923706055,10.3672529768122,1.025940445408291,8.086785009861932,0.6547080427955501,77,85,110,52,324
80,A131290,13800,티에스이,1.440000057220459,41492200000.0,28.770000457763672,8.90999984741211,13.98000917666453,0.851221317542561,3.9976825028968714,0.964091099622747,137,68,37,85,327
81,A039340,4715,한국경제TV,2.119999885559082,43080600000.0,17.950000762939453,14.15999984741211,9.565581723560024,1.359181320265206,6.037131882202305,0.9146459747817652,64,108,75,80,327
82,A000240,14400,한국테크놀로지그,2.0799999237060547,576752600000.0,8.109999656677246,6.75,8.825385211198007,1.549053356282272,11.19751166407465,0.4075048815688938,55,118,138,16,327
83,A024090,12150,디씨엠,2.049999952316284,64208600000.0,15.369999885559082,4.289999961853027,8.413031899153696,0.9918367346938776,10.074626865671641,0.8371804588989182,49,83,129,72,333
84,A108380,13900,대양전기공업,0.0,45676000000.0,29.940000534057617,6.690000057220459,11.06372118968386,0.7714935893878004,10.411985018726591,0.6380537066789075,90,62,133,50,335
85,A072710,78500,농심홀딩스,2.5399999618530273,111799800000.0,33.36000061035156,5.320000171661377,12.374375955949832,0.6727514247761066,14.311759343664539,0.3966208910580936,114,56,151,14,335
86,A069260,21150,휴켐스,5.670000076293945,350154800000.0,29.829999923706055,17.020000457763672,9.382741911748747,1.2988209285187915,5.096385542168675,1.3286845081040333,62,102,63,110,337
87,A005180,56000,빙그레,2.4100000858306885,179489200000.0,19.969999313354492,6.369999885559082,11.679499851801669,0.638882867671386,7.529917977679172,0.9605818381419603,102,51,100,84,337
88,A005500,24950,삼진제약,3.200000047683716,153964600000.0,21.889999389648438,12.800000190734863,8.559493545918997,1.4035778577857785,4.846542346542346,1.6864945248073544,51,111,57,124,343
89,A102710,28600,이엔에프테크놀로,0.3400000035762787,173584000000.0,38.560001373291016,14.050000190734863,8.907970875656742,0.8576226460357442,7.632772884974647,1.5732438527971835,56,69,101,122,348
90,A003780,3990,진양산업,2.5,25327000000.0,43.13999938964844,6.929999828338623,7.782445611402851,0.8356020942408376,10.697050938337801,1.3242615333554597,41,67,136,109,353
91,A950170,8590,JTC,0.0,97994400000.0,47.560001373291016,5.46999979019165,11.660361060570809,0.5076232123862428,8.504950495049505,1.105676406229888,101,40,116,97,354
92,A019590,1160,엠벤처투자,4.239999771118164,27181400000.0,26.84000015258789,8.479999542236328,9.753240430588564,5.110132158590308,-13.975903614457831,1.9269102990033222,69,152,0,136,357
93,A241790,10300,오션브릿지,3.880000114440918,37487000000.0,48.31999969482422,29.43000030517578,10.22155607704004,1.142793742372129,5.129482071713148,1.7005118045236916,75,93,64,125,357
94,A083550,7490,케이엠,0.6600000262260437,21644800000.0,48.27000045776367,6.070000171661377,13.336526211376405,0.5796764956272734,7.909186906019007,0.918792934249264,127,45,104,81,357
95,A105740,9600,디케이락,1.559999942779541,30989000000.0,28.969999313354492,6.920000076293945,9.947168019619864,1.0710699542563873,9.320388349514563,0.8707482993197279,73,88,125,76,362
96,A012330,256000,현대모비스,1.559999942779541,6554570600000.0,40.279998779296875,6.300000190734863,14.144992491682064,0.6624195910594056,8.025833150453021,0.7609467842567245,140,54,108,63,365
97,A023450,24850,동남합성,4.989999771118164,27804600000.0,47.31999969482422,10.390000343322754,12.300318682520158,0.7127491753907931,6.419529837251356,1.4268488745980707,112,57,83,114,366
98,A120030,82600,조선선재,1.809999942779541,38752400000.0,12.100000381469727,11.75,10.186504471464993,1.6264004568098136,7.1311404644737975,0.9583478361758905,74,119,95,83,371
99,A189980,1780,흥국에프엔비,1.1200000047683716,22477000000.0,37.029998779296875,4.710000038146973,11.04606760777684,1.2412831241283124,7.295081967213115,1.0194730813287514,89,97,97,91,374
100,A290740,14600,액트로,1.3899999856948853,49973800000.0,41.2599983215332,30.3799991607666,11.135135016348567,1.2908930150309461,4.691516709511568,1.8897230132021745,92,100,51,134,377
101,A003800,34950,에이스침대,2.859999895095825,136727800000.0,10.539999961853027,6.960000038146973,10.772227008699035,1.5424334701443134,7.758046614872364,0.8469442155769883,85,117,103,73,378
102,A115310,21450,인포바인,4.420000076293945,28511400000.0,4.340000152587891,12.720000267028809,9.12799418232707,3.5008976660682225,7.920974889217135,0.8225008627631427,60,149,105,69,383
103,A002840,57000,미원상사,1.340000033378601,93860000000.0,24.209999084472656,11.369999885559082,11.741538461538461,1.2124821850205272,6.71694555738864,1.3015778777430183,104,95,86,107,392
104,A036200,5430,유니셈,1.100000023841858,47557000000.0,35.529998779296875,22.719999313354492,13.304572983619657,1.0220214568040655,5.819935691318328,1.39984532095901,125,84,71,113,393
105,A036810,7750,에프에스티,1.0299999713897705,51383600000.0,48.5,19.360000610351562,11.596809532613518,1.271951419661907,6.280388978930308,1.4343883027947437,100,98,81,115,394
106,A003550,73800,LG,2.7100000381469727,4141004400000.0,25.719999313354492,10.960000038146973,11.68603487058357,1.1615462100226643,14.175950825970034,0.6776486144014104,103,94,150,55,402
107,A086390,14350,유니테스트,2.7799999713897705,105681800000.0,34.540000915527344,44.95000076293945,10.904847294236093,1.644133822181485,4.94657014822475,1.9174238375200428,86,121,61,135,403
108,A237750,5540,피앤씨테크,0.0,11164400000.0,13.09000015258789,4.130000114440918,12.25022600408441,1.702519975414874,9.248747913188648,0.5923866552609067,110,125,123,45,403
109,A002290,3605,삼일기업공사,2.7699999809265137,12103000000.0,8.819999694824219,5.570000171661377,14.035164835164835,0.6493155619596542,13.06159420289855,0.7652303120356612,139,53,147,65,404
110,A033290,5640,코웰패션,0.699999988079071,200621000000.0,46.81999969482422,26.799999237060547,9.667985978975281,1.336176261549396,7.032418952618454,2.186046511627907,65,107,92,144,408
111,A033270,18350,유나이티드제약,1.7899999618530273,89771200000.0,32.150001525878906,14.729999542236328,12.608107589739248,1.3338663952896708,6.816493313521545,1.195050472158906,115,106,88,101,410
112,A093190,5590,빅솔론,3.2200000286102295,27694400000.0,11.390000343322754,10.289999961853027,14.756514674807903,1.311590802440169,7.463284379172229,0.7447375432986943,150,103,99,60,412
113,A078140,6870,대봉엘에스,0.7200000286102295,21356000000.0,14.300000190734863,8.649999618530273,13.552455112099643,1.1053901850362027,7.942196531791907,0.9669247009148487,129,91,107,86,413
114,A010130,425000,고려아연,2.5799999237060547,2387901000000.0,13.359999656677246,8.640000343322754,12.762275320459265,1.2134016645015775,7.647323436797121,1.213117655286196,116,96,102,103,417
115,A067280,34650,멀티캠퍼스,1.440000057220459,63745000000.0,47.560001373291016,19.360000610351562,12.24219924590164,0.7308276385725133,8.257864632983795,1.9383530991273215,109,58,113,137,417
116,A040420,7570,정상제이엘에스,5.679999828338623,43111000000.0,39.630001068115234,5.650000095367432,10.460913939180255,1.2856657608695652,8.061767838125666,1.849499144881505,79,99,109,132,419
117,A284740,43200,쿠쿠홈시스,1.2899999618530273,379696000000.0,34.970001220703125,9.510000228881836,9.70068710968775,1.6723443790647259,6.929740134744947,2.3084321898044244,66,123,91,145,425
118,A104830,30350,원익머트리얼즈,0.6499999761581421,107342400000.0,12.149999618530273,16.270000457763672,13.54619088077032,1.6899604655047609,5.917332813413921,1.271097709092432,128,124,73,106,431
119,A036830,84300,솔브레인,0.8799999952316284,528656000000.0,37.11000061035156,14.529999732971191,10.542511826480736,1.4378549864401575,8.347361124863848,1.7595491546649968,81,113,114,129,437
120,A120240,14950,대정화금,2.0,29560200000.0,12.380000114440918,9.4399995803833,13.645821500192827,1.3316112942014786,9.285714285714286,0.8849819451843959,131,105,124,77,437
121,A051600,39150,한전KPS,4.570000171661377,480213600000.0,30.15999984741211,17.06999969482422,13.940983762225809,1.4034270146257528,5.568990042674253,1.7893870835047305,134,110,68,130,442
122,A203450,2780,유니온커뮤니티,2.509999990463257,10419600000.0,48.9900016784668,11.140000343322754,14.88243598103574,1.0910518053375196,7.413333333333333,1.1982758620689655,152,90,98,102,442
123,A228850,13250,레이언스,0.75,65204200000.0,10.3100004196167,8.770000457763672,12.811407162422052,1.8228091897097263,7.062899786780384,1.1275636116075227,118,132,94,99,443
124,A131030,7730,디에이치피코리아,1.2899999618530273,46158600000.0,9.489999771118164,11.029999732971191,10.541358426772042,2.310911808669656,8.967517401392112,1.227958697378872,80,140,119,104,443
125,A068930,7800,디지털대성,2.559999942779541,76779000000.0,45.52000045776367,8.479999542236328,8.708059361544173,1.3149022252191505,12.225705329153605,2.107538503107268,54,104,142,143,443
126,A041920,8180,메디아나,0.6100000143051147,22408600000.0,14.859999656677246,6.949999809265137,11.999500980159404,1.4293202865629915,9.634864546525323,1.2680204619438846,106,112,127,105,450
127,A022220,2105,정산애강,0.0,36552200000.0,15.9399995803833,11.079999923706055,11.334607422289219,1.482394366197183,10.120192307692308,1.3322784810126582,95,115,130,111,451
128,A122310,22150,제노레이,1.350000023841858,34906800000.0,29.950000762939453,27.350000381469727,11.86436079904202,1.729522917154681,6.84487021013597,1.9556772028959915,105,126,89,139,459
129,A104200,5650,NHN벅스,0.0,24240200000.0,37.189998626708984,8.569999694824219,13.133039269477974,1.0796866042423083,10.58052434456929,1.380405570486196,123,89,135,112,459
130,A036670,10850,KCI,1.649999976158142,42256000000.0,18.40999984741211,16.979999542236328,10.996357913669065,1.7321200510855683,8.638535031847134,1.9521410579345089,87,127,118,138,470
131,A033780,93800,KT&G,4.260000228881836,4292829600000.0,24.860000610351562,11.380000114440918,11.399599376290174,2.646129541864139,8.608663729809104,1.5141976205465963,96,141,117,118,472
132,A225190,12750,삼양옵틱스,8.619999885559082,37810000000.0,26.049999237060547,34.720001220703125,12.929396984924622,2.103960396039604,6.3559322033898304,3.7901307966706304,120,137,82,152,491
133,A192400,105000,쿠쿠홀딩스,2.8499999046325684,202950400000.0,22.56999969482422,17.479999542236328,13.983034096015578,1.4502962748104256,11.474155829963939,1.1381990439128031,138,114,140,100,492
134,A130580,8260,나이스디앤비,1.809999942779541,43080600000.0,25.360000610351562,22.209999084472656,11.220252271323984,1.8153846153846154,10.134969325153374,2.3499288762446655,93,131,131,147,502
135,A100700,3225,세운메디칼,1.5499999523162842,43658200000.0,10.449999809265137,11.789999961853027,12.294803725302463,2.09279688513952,12.07865168539326,1.4813964170877354,111,136,141,116,504
136,A034950,58500,한국기업평가,4.03000020980835,111484400000.0,27.399999618530273,18.510000228881836,9.053789249437589,2.9010662038184973,16.97620429483459,2.5116997982053153,59,144,152,149,504
137,A243070,54000,휴온스,1.340000033378601,131958800000.0,49.90999984741211,31.639999389648438,13.97001894833842,1.3765677577240747,8.155867693701857,2.629144554262622,136,109,112,150,507
138,A101240,8360,씨큐브,1.4199999570846558,23552400000.0,45.099998474121094,9.270000457763672,13.674607654081962,1.9592219357862668,9.146608315098469,1.5623247991029714,132,134,121,120,507
139,A290380,11500,대유,1.909999966621399,32068200000.0,11.59000015258789,13.430000305175781,12.335892878303117,3.49969567863664,10.511882998171846,1.573187414500684,113,148,134,121,516
140,A267790,12100,배럴,0.0,27952800000.0,7.599999904632568,17.200000762939453,12.860115551930397,1.6309475670575548,11.469194312796208,2.097053726169844,119,120,139,141,519
141,A293480,22550,하나제약,1.2400000095367432,93210200000.0,18.010000228881836,18.260000228881836,14.892983815076033,2.2359940505701537,8.123198847262248,1.7045884042633608,153,139,111,126,529
142,A089970,7540,에이피티씨,2.6500000953674316,51421600000.0,21.059999465942383,45.18000030517578,12.946264136860774,3.0329847144006434,8.98688915375447,3.0329847144006434,121,146,120,151,538
143,A078340,107500,컴투스,1.2999999523162842,356314600000.0,7.670000076293945,16.139999389648438,14.750820117951944,2.931471735158572,9.375545089830805,1.5193057832551302,149,145,126,119,539
144,A099190,25700,아이센스,0.5799999833106995,89729400000.0,37.529998779296875,13.15999984741211,14.951383415914963,1.9173381080274545,9.786747905559787,1.7183738967638407,154,133,128,128,543
145,A215000,68900,골프존,2.680000066757202,123469600000.0,30.34000015258789,10.630000114440918,13.307155407484919,1.7847429089496178,12.625984973428624,2.09830673650871,126,130,145,142,543
146,A277070,4295,린드먼아시아,1.690000057220459,14983400000.0,8.420000076293945,12.510000228881836,14.705173725589653,6.795886075949367,12.413294797687861,1.3042818098997875,148,154,144,108,554
147,A036120,2540,SCI평가정보,0.0,26444200000.0,25.1200008392334,10.010000228881836,12.95732145423193,1.7385352498288844,23.738317757009344,4.103392568659127,122,128,154,153,557
148,A082920,13400,비츠로셀,0.14000000059604645,74236800000.0,20.690000534057617,13.460000038146973,14.77398837018837,2.132399745385105,10.236822001527884,2.094731905580741,151,138,132,140,561
149,A035250,29600,강원랜드,3.0399999618530273,1660904000000.0,17.969999313354492,8.390000343322754,14.48851194289375,4.224347081489938,12.852800694745984,1.7154447986090988,144,151,146,127,568
150,A093320,36450,케이아이엔엑스,1.090000033378601,46774200000.0,9.529999732971191,19.549999237060547,14.450889592980745,2.8572548404797367,11.112804878048781,2.316933638443936,143,143,137,146,569
151,A100030,20700,모바일리더,0.8199999928474426,18012000000.0,8.880000114440918,13.4399995803833,14.34027,3.3014354066985647,18.58168761220826,1.8199402145243537,142,147,153,131,573
152,A041830,23650,인바디,0.5,86157400000.0,5.739999771118164,17.040000915527344,14.27342849644952,2.853523166023166,12.317708333333334,2.3621654015181783,141,142,143,148,574
153,A236200,33850,슈프리마,0.0,62719000000.0,6.670000076293945,11.0600004196167,14.684958561042109,3.705122591943958,13.432539682539682,1.860196735725669,147,150,148,133,578
